asignatura|tema|año|convocatoria|ejercicio|tipo_ejercicio
química|equilibrio químico|2023|Reserva 2|Ejercicio B6|
química|equilibrio químico|2023|Reserva 2|Ejercicio C1|
química|solubilidad|2023|Reserva 2|Ejercicio C2|Cálculo de Ks
química|ácido base|2023|Reserva 2|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución"
química|redox|2023|Reserva 2|Ejercicio C4|Ajuste reacciones redox medio ácido
química|cinética|2023|Reserva 2|Opción B, Ejercicio B6|Comparación de velocidades de generación/consumo
química|equilibrio químico|2023|Reserva 2|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|enlace químico|2023|Reserva 3|Ejercicio B3|
química|redox|2023|Reserva 3|Ejercicio B4|Pilas galvánicas: cálculo del potencial de la pila
química|solubilidad|2023|Reserva 3|Ejercicio B5|Cuestión teórica
química|reactividad orgánica|2023|Reserva 3|Ejercicio B6|
química|equilibrio químico|2023|Reserva 3|Ejercicio C1|
química|solubilidad|2023|Reserva 3|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2023|Reserva 3|Ejercicio C3|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|redox|2023|Reserva 3|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2023|Reserva 3|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|equilibrio químico|2023|Reserva 4|Ejercicio B2|
química|enlace químico|2023|Reserva 4|Ejercicio B3|
química|ácido base|2023|Reserva 4|Ejercicio B5|"Verdadero / Falso conceptual | Teoría Brønsted-Lowry | Pares conjugados"
química|reactividad orgánica|2023|Reserva 4|Ejercicio B6|
química|equilibrio químico|2023|Reserva 4|Ejercicio C1|
química|solubilidad|2023|Reserva 4|Ejercicio C2|Cálculo de Ks
química|ácido base|2023|Reserva 4|Ejercicio C3|"Disoluciones comerciales | pH ácido débil | Ka | Grado de disociación"
química|redox|2023|Reserva 4|Ejercicio C4|Ajuste reacciones redox medio básico
química|equilibrio químico|2023|Reserva 4|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2023|Reserva 4|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2024|Julio|Ejercicio A1|
química|formulación|2024|Julio|Ejercicio A2|
química|átomo|2024|Julio|Ejercicio B1|
química|equilibrio químico|2024|Julio|Ejercicio B2|
química|enlace químico|2024|Julio|Ejercicio B3|
química|átomo|2024|Julio|Ejercicio B4|
química|termoquímica|2024|Julio|Ejercicio B5|
química|reactividad orgánica|2024|Julio|Ejercicio B6|
química|equilibrio químico|2024|Julio|Ejercicio C1|
química|solubilidad|2024|Julio|Ejercicio C2|
química|ácido base|2024|Julio|Ejercicio C3|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|redox|2024|Julio|Ejercicio C4|Ajuste reacciones redox medio básico
química|equilibrio químico|2024|Julio|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2024|Julio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2024|Junio|Ejercicio A1|
química|formulación|2024|Junio|Ejercicio A2|
química|átomo|2024|Junio|Ejercicio B1|
química|equilibrio químico|2024|Junio|Ejercicio B2|
química|enlace químico|2024|Junio|Ejercicio B3|
química|átomo|2024|Junio|Ejercicio B4|
química|ácido base|2024|Junio|Ejercicio B5|"Verdadero / Falso conceptual | Hidrólisis de sales | pH ácido fuerte vs débil"
química|reactividad orgánica|2024|Junio|Ejercicio B6|
química|equilibrio químico|2024|Junio|Ejercicio C1|
química|solubilidad|2024|Junio|Ejercicio C2|Cálculo de Ks
química|ácido base|2024|Junio|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación"
química|redox|2024|Junio|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2024|Junio|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2024|Junio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2024|Reserva 1|Ejercicio A1|
química|formulación|2024|Reserva 1|Ejercicio A2|
química|átomo|2024|Reserva 1|Ejercicio B1|
química|equilibrio químico|2024|Reserva 1|Ejercicio B2|
química|enlace químico|2024|Reserva 1|Ejercicio B3|
química|reactividad orgánica|2024|Reserva 1|Ejercicio B4|
química|ácido base|2024|Reserva 1|Ejercicio B5|"Teoría Brønsted-Lowry | Hidrólisis de sales | Neutralización"
química|solubilidad|2024|Reserva 1|Ejercicio B6|
química|equilibrio químico|2024|Reserva 1|Ejercicio C1|
química|termoquímica|2024|Reserva 1|Ejercicio C2|
química|ácido base|2024|Reserva 1|Ejercicio C3|"pH base fuerte | Dilución | Disociación bases fuertes"
química|redox|2024|Reserva 1|Ejercicio C4|Ajuste reacciones redox medio ácido
química|cinética|2024|Reserva 1|Opción B, Ejercicio B2|Factores que afectan a la velocidad
química|equilibrio químico|2024|Reserva 1|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2024|Reserva 2|Ejercicio A1|
química|formulación|2024|Reserva 2|Ejercicio A2|
química|termoquímica|2024|Reserva 2|Ejercicio B1|
química|átomo|2024|Reserva 2|Ejercicio B2|
química|enlace químico|2024|Reserva 2|Ejercicio B3|
química|redox|2024|Reserva 2|Ejercicio B4|Pilas galvánicas: cálculo del potencial de la pila
química|solubilidad|2024|Reserva 2|Ejercicio B5|
química|reactividad orgánica|2024|Reserva 2|Ejercicio B6|
química|equilibrio químico|2024|Reserva 2|Ejercicio C1|
química|solubilidad|2024|Reserva 2|Ejercicio C2|
química|ácido base|2024|Reserva 2|Ejercicio C3|"Disoluciones comerciales | pH base fuerte | Neutralización"
química|redox|2024|Reserva 2|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2024|Reserva 2|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2024|Reserva 3|Ejercicio A1|
química|formulación|2024|Reserva 3|Ejercicio A2|
química|átomo|2024|Reserva 3|Ejercicio B1|
química|átomo|2024|Reserva 3|Ejercicio B2|
química|enlace químico|2024|Reserva 3|Ejercicio B3|
química|reactividad orgánica|2024|Reserva 3|Ejercicio B4|
química|redox|2024|Reserva 3|Ejercicio B5|Verdadero / Falso
química|equilibrio químico|2024|Reserva 3|Ejercicio B6|
química|equilibrio químico|2024|Reserva 3|Ejercicio C1|
química|redox|2024|Reserva 3|Ejercicio C2|Electrolisis (constante de Faraday)
química|ácido base|2024|Reserva 3|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución | Concentraciones en equilibrio"
química|termoquímica|2024|Reserva 3|Ejercicio C4|
química|cinética|2024|Reserva 3|Opción B, Ejercicio B6|Orden de reacción
química|equilibrio químico|2024|Reserva 3|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2024|Reserva 4|Ejercicio A1|
química|formulación|2024|Reserva 4|Ejercicio A2|
química|átomo|2024|Reserva 4|Ejercicio B1|
química|átomo|2024|Reserva 4|Ejercicio B2|
química|enlace químico|2024|Reserva 4|Ejercicio B3|
química|ácido base|2024|Reserva 4|Ejercicio B4|"Teoría Brønsted-Lowry | Anfóteros | Hidrólisis de sales | Bases conjugadas"
química|redox|2024|Reserva 4|Ejercicio B5|Pilas galvánicas: notación de la pila (se pregunta)
química|reactividad orgánica|2024|Reserva 4|Ejercicio B6|
química|equilibrio químico|2024|Reserva 4|Ejercicio C1|
química|solubilidad|2024|Reserva 4|Ejercicio C2|
química|ácido base|2024|Reserva 4|Ejercicio C3|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|redox|2024|Reserva 4|Ejercicio C4|Electrolisis (constante de Faraday)
química|equilibrio químico|2024|Reserva 4|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|átomo|2025|Julio|Ejercicio 1A|
química|átomo|2025|Julio|Ejercicio 1B|
química|termoquímica|2025|Julio|Ejercicio 2A|
química|solubilidad|2025|Julio|Ejercicio 2B|Expresión de Ks en función de s
química|equilibrio químico|2025|Julio|Ejercicio 3A|
química|redox|2025|Julio|Ejercicio 3B|Ajuste reacciones redox medio ácido
química|formulación|2025|Julio|Ejercicio 4A|
química|reactividad orgánica|2025|Julio|Ejercicio 4B|
química|termoquímica|2025|Julio|Ejercicio 5|
química|equilibrio químico|2025|Julio|Opción A, Ejercicio 3A|Cálculo de Kc y Kp
química|átomo|2025|Junio|Ejercicio 1A|
química|enlace químico|2025|Junio|Ejercicio 1B|
química|termoquímica|2025|Junio|Ejercicio 2A|
química|equilibrio químico|2025|Junio|Ejercicio 2B|
química|equilibrio químico|2025|Junio|Ejercicio 3A|
química|ácido base|2025|Junio|Ejercicio 3B|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|formulación|2025|Junio|Ejercicio 4A|
química|reactividad orgánica|2025|Junio|Ejercicio 4B|
química|redox|2025|Junio|Ejercicio 5|
química|redox|2025|Junio|Ejercicio 5a|Pilas galvánicas: espontaneidad (ánodos de sacrificio)
química|redox|2025|Junio|Ejercicio 5b|Electrolisis (constante de Faraday)
química|equilibrio químico|2025|Junio|Opción A, Ejercicio 3A|Cálculo de Kc y Kp
química|cinética|2025|Junio|Opción B, Ejercicio 2B|Comparación de velocidades de generación/consumo
química|átomo|2025|Reserva 1|Ejercicio 1A|
química|enlace químico|2025|Reserva 1|Ejercicio 1B|
química|equilibrio químico|2025|Reserva 1|Ejercicio 2A|
química|ácido base|2025|Reserva 1|Ejercicio 2B|"Verdadero / Falso conceptual | Teoría Brønsted-Lowry | Hidrólisis de sales | Anfóteros"
química|termoquímica|2025|Reserva 1|Ejercicio 3A|
química|redox|2025|Reserva 1|Ejercicio 3B|Ajuste reacciones redox medio ácido
química|formulación|2025|Reserva 1|Ejercicio 4A|
química|reactividad orgánica|2025|Reserva 1|Ejercicio 4B|
química|ácido base|2025|Reserva 1|Ejercicio 5|"pH ácido débil | Ka | Grado de disociación | Disoluciones comerciales | Formulación"
química|equilibrio químico|2025|Reserva 1|Opción A, Ejercicio 2A|Principio de Le Chatelier
química|átomo|2025|Reserva 2|Ejercicio 1A|
química|redox|2025|Reserva 2|Ejercicio 2A|Verdadero / Falso
química|equilibrio químico|2025|Reserva 2|Ejercicio 2B|
química|redox|2025|Reserva 2|Ejercicio 3A|Electrolisis (constante de Faraday)
química|ácido base|2025|Reserva 2|Ejercicio 3B|"pH base débil | Grado de disociación | Kb | pH base fuerte"
química|formulación|2025|Reserva 2|Ejercicio 4A|
química|reactividad orgánica|2025|Reserva 2|Ejercicio 4B|
química|termoquímica|2025|Reserva 2|Ejercicio 5|
química|cinética|2025|Reserva 2|Opción B, Ejercicio 2B|Factores que afectan a la velocidad
química|solubilidad|2025|Reserva 3|Ejercicio 3A|
química|solubilidad|2025|Reserva 4|Ejercicio 3B|
